url,depth,status,content_type,parent,first_seen,title,word_count
http://hl7.org/fhir/DSTU2/goal.html,0,405,unknown,,2025-11-07T22:50:39.937706Z,,0
http://hl7.org/fhir/DSTU2/license.html,0,405,unknown,,2025-11-07T22:50:39.937708Z,,0
http://hl7.org/fhir/DSTU2/overview-clinical.html,0,405,unknown,,2025-11-07T22:50:39.937710Z,,0
http://hl7.org/fhir/DSTU2/overview-dev.html,0,405,unknown,,2025-11-07T22:50:39.937713Z,,0
http://hl7.org/fhir/DSTU2/overview.html,0,405,unknown,,2025-11-07T22:50:39.937716Z,,0
http://hl7.org/fhir/DSTU2/profilelist.html,0,405,unknown,,2025-11-07T22:50:39.937718Z,,0
http://hl7.org/fhir/DSTU2/resourcelist.html,0,405,unknown,,2025-11-07T22:50:39.937721Z,,0
http://hl7.org/fhir/DSTU2/profiling.html,0,405,unknown,,2025-11-07T22:50:39.937723Z,,0
http://hl7.org/fhir/DSTU2/rdf.html,0,405,unknown,,2025-11-07T22:50:39.937726Z,,0
http://hl7.org/fhir/R4-4.0.0.zip,0,None,unknown,,2025-11-07T22:50:39.937728Z,,0
http://hl7.org/fhir/DSTU2/search.html,0,405,unknown,,2025-11-07T22:50:39.937731Z,,0
http://hl7.org/fhir/DSTU2/security.html,0,405,unknown,,2025-11-07T22:50:39.937733Z,,0
http://hl7.org/fhir/DSTU2/search.cfm,0,405,unknown,,2025-11-07T22:50:39.937736Z,,0
http://hl7.org/fhir/DSTU2/summary.html,0,405,unknown,,2025-11-07T22:50:39.937738Z,,0
http://hl7.org/fhir/DSTU2/usecases.html,0,405,unknown,,2025-11-07T22:50:39.937741Z,,0
http://hl7.org/fhir/DSTU2/xml.html,0,405,unknown,,2025-11-07T22:50:39.937743Z,,0
http://hl7.org/fhir/DSTU2/toc.html,0,405,unknown,,2025-11-07T22:50:39.937746Z,,0
http://hl7.org/fhir/R4/index.html,0,405,unknown,,2025-11-07T22:50:39.937748Z,,0
http://hl7.org/fhir/R4B/account.html,0,405,unknown,,2025-11-07T22:50:39.937751Z,,0
http://hl7.org/fhir/R4/[%history%],0,400,unknown,,2025-11-07T22:50:39.937753Z,,0
